gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3698888967	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1675	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	USANG - gate	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.476324	-73.14677	250.0						2019-07-03T12:20:00	3	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1675		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.005Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888968	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1676	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	USANG - gate	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.476324	-73.14677	250.0						2019-07-03T12:20:00	3	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1676		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.007Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888966	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1677	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	USANG - gate	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.476324	-73.14677	250.0						2019-07-03T12:20:00	3	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1677		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.036Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888985	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1685	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Icf	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.495461	-73.20716	250.0						2019-07-03T16:48:00	3	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1685		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.035Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889012	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1669	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	USANG - powerline	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.477821	-73.143601	250.0						2019-07-03T13:05:00	3	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1669		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.092Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889032	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1612	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1612		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.048Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889038	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1613	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1613		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.049Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889039	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1614	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1614		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.051Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889043	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1620	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	CJ Sandplain field	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.51083	-73.16262	250.0						2019-06-27T09:50:00	27	6	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1620		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.052Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889176	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1694	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF Big east	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373108	-72.902196	250.0						2019-07-04T16:07:00	4	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1694		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.082Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889184	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1695	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF Big east	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373108	-72.902196	250.0						2019-07-04T16:07:00	4	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1695		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.088Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889180	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1696	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF Big east	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373108	-72.902196	250.0						2019-07-04T16:07:00	4	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1696		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.090Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889189	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1697	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF Big east	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373108	-72.902196	250.0						2019-07-04T16:07:00	4	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1697		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.084Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889200	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1698	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF Big east	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373108	-72.902196	250.0						2019-07-04T16:07:00	4	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1698		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.089Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889188	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1699	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	MWF Big east	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373108	-72.902196	250.0						2019-07-04T16:07:00	4	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-1699		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.089Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889207	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1791	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Gerts Knop swamp	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.570688	-72.939504	250.0						2019-07-09T13:39:00	9	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1791		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.088Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889191	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1792	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Gerts Knop swamp	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.570688	-72.939504	250.0						2019-07-09T13:39:00	9	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1792		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.089Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889190	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1793	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Gerts Knop swamp	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.570688	-72.939504	250.0						2019-07-09T13:39:00	9	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1793		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.088Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889220	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1774	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus perplexus		SPECIES	Bombus perplexus Cresson, 1863	Bombus perplexus		US	Mill Riverside Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.516518	-72.948035	250.0						2019-07-09T12:39:00	9	7	2019	1340406	1340406	PRESERVED_SPECIMEN	VCE		19-1774		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.093Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889213	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1775	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Mill Riverside Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.516518	-72.948035	250.0						2019-07-09T12:39:00	9	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-1775		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.093Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889282	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1720	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF veg	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.376373	-72.908079	250.0						2019-07-05T00:00:00	5	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1720		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.170Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889287	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1723	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF veg	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.376373	-72.908079	250.0						2019-07-05T00:00:00	5	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1723		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.165Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889285	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1724	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF veg	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.376373	-72.908079	250.0						2019-07-05T00:00:00	5	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1724		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.165Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889288	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1725	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF veg	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.376373	-72.908079	250.0						2019-07-05T00:00:00	5	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1725		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.173Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889292	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1726	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	MWF veg	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.376373	-72.908079	250.0						2019-07-05T00:00:00	5	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-1726		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.166Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889328	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1700	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF Big east	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373108	-72.902196	250.0						2019-07-04T16:07:00	4	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1700		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.179Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889350	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1705	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF Big east	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373108	-72.902196	250.0						2019-07-04T16:07:00	4	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1705		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.181Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889345	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1706	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	MWF Big east	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373108	-72.902196	250.0						2019-07-04T16:07:00	4	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1706		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.182Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889704	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1871	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Long Point Rd scrub	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.253858	-73.273917	250.0						2019-06-08T12:10:00	9	6	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-1871		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Betsy Bahrenburg			2023-03-07T15:13:02.307Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889767	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1863	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Isham xmas farm	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.393009	-73.096478	250.0						2019-06-17T15:45:00	18	6	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-1863		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Ray Gonda			2023-03-07T15:13:02.347Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889786	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1810	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus rufocinctus		SPECIES	Bombus rufocinctus Cresson, 1863	Bombus rufocinctus		US	Toll Rd. base	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.510794	-72.768865	250.0						2019-07-09T15:05:00	9	7	2019	1340347	1340347	PRESERVED_SPECIMEN	VCE		19-1810		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.355Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889812	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1801	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Mill Riverside Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.516518	-72.948035	250.0						2019-07-09T12:39:00	9	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-1801		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.360Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889815	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1802	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Mill Riverside Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.516518	-72.948035	250.0						2019-07-09T12:39:00	9	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-1802		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.369Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889886	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:20-4277	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Potluck Farm - Logged	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	43.370494	-72.480426							2020-05-07T07:00:00	8	5	2020	1340350	1340350	PRESERVED_SPECIMEN	VCE		20-4277		Spencer Hardy	2020-01-01T00:00:00	CC_BY_4_0		E. Hunton			2023-03-07T15:13:02.409Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889894	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:20-4285	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Potluck Farm - Wetlands	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	43.372657	-72.473817							2020-05-02T08:00:00	3	5	2020	1340516	1340516	PRESERVED_SPECIMEN	VCE		20-4285		Spencer Hardy	2020-01-01T00:00:00	CC_BY_4_0		E. Hunton			2023-03-07T15:13:02.409Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889893	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:20-4286	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Potluck Farm - Wetlands	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	43.372657	-72.473817							2020-05-02T08:00:00	3	5	2020	1340516	1340516	PRESERVED_SPECIMEN	VCE		20-4286		Spencer Hardy	2020-01-01T00:00:00	CC_BY_4_0		E. Hunton			2023-03-07T15:13:02.411Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698889885	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:20-4287	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Potluck Farm - Wetlands	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	43.372657	-72.473817							2020-05-02T08:00:00	3	5	2020	1340516	1340516	PRESERVED_SPECIMEN	VCE		20-4287		Spencer Hardy	2020-01-01T00:00:00	CC_BY_4_0		E. Hunton			2023-03-07T15:13:02.409Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
